Timestamp,Symbol,Open,High,Low,Close,Volume,atr,sma,top2,top1,bott1,bott2,sell_arrow,buy_arrow,pnl
2023-08-02 13:55:00,ICICIBANK,980.75,981.15,978.5,978.75,499690,1.9758930673205337,984.4275,989.6003880502452,987.6244949829246,981.2305050170754,979.2546119497548,,,
2023-08-02 14:00:00,ICICIBANK,979.0,980.7,977.5,979.65,316149,2.220714453856436,984.1475,989.9613304401962,987.7406159863398,980.5543840136603,978.3336695598039,,,
2023-08-02 14:05:00,ICICIBANK,979.65,980.25,979.35,980.0,133345,1.9565715630851443,983.9174999999999,989.0398043521568,987.0832327890716,980.7517672109282,978.795195647843,,,
2023-08-02 14:10:00,ICICIBANK,979.95,980.05,979.0,979.3,106820,1.7752572504681063,983.5725,988.2201234817255,986.4448662312574,980.7001337687426,978.9248765182745,,,
2023-08-02 14:15:00,ICICIBANK,979.45,980.0,979.05,979.7,132697,1.6102058003744941,983.1575,987.3730187853805,985.762812985006,980.552187014994,978.9419812146195,,,
2023-08-02 14:20:00,ICICIBANK,979.75,980.4,979.45,979.95,265420,1.4781646402995818,982.7300000000001,986.5998350283045,985.1216703880049,980.3383296119954,978.8601649716958,,,
2023-08-02 14:25:00,ICICIBANK,979.95,980.35,978.55,980.0,360161,1.542531712239679,982.2775000000001,986.3158480226436,984.773316310404,979.7816836895963,978.2391519773566,,,
2023-08-02 14:30:00,ICICIBANK,980.0,981.6,979.95,981.0,153776,1.5640253697917388,982.0200000000001,986.1146184181149,984.5505930483231,979.4894069516771,977.9253815818853,,,
2023-08-02 14:35:00,ICICIBANK,981.1,981.9,980.4,981.2,134985,1.5512202958333912,981.8474999999999,985.9085947344917,984.3573744386583,979.3376255613414,977.786405265508,,,
2023-08-02 14:40:00,ICICIBANK,981.25,981.5,980.2,980.95,215641,1.5009762366667039,981.5899999999999,985.5195557875934,984.0185795509267,979.1614204490731,977.6604442124064,,,
2023-08-02 14:45:00,ICICIBANK,980.75,983.0,980.4,983.0,229530,1.7207809893333676,981.415,985.9200046300747,984.1992236407414,978.6307763592586,976.9099953699252,,,
2023-08-02 14:50:00,ICICIBANK,982.95,984.65,982.9,984.25,136254,1.7266247914666943,981.3949999999999,985.9153037040596,984.188678912593,978.6013210874067,976.8746962959401,,,
2023-08-02 14:55:00,ICICIBANK,984.2,985.9,983.55,985.35,306418,1.85129983317336,981.4125,986.2592029632478,984.4079031300745,978.4170968699256,976.5657970367522,,,
2023-08-02 15:00:00,ICICIBANK,985.45,986.0,983.1,983.2,477914,2.0610398665386835,981.3625000000002,986.7583023705985,984.6972625040597,978.0277374959406,975.9666976294019,,,
2023-08-02 15:05:00,ICICIBANK,983.15,983.45,981.6,983.3,497804,2.0188318932309515,981.3375,986.6228018964786,984.6039700032477,978.0710299967523,976.0521981035214,,,
2023-08-02 15:10:00,ICICIBANK,983.25,988.8,983.25,988.75,503997,2.7250655145847524,981.5550000000001,988.689221517183,985.9641560025982,977.1458439974019,974.4207784828171,,,
2023-08-02 15:15:00,ICICIBANK,988.7,990.8,987.6,990.6,498580,2.8200524116677883,981.9350000000001,989.3178972137463,986.4978448020786,977.3721551979215,974.5521027862538,,,
2023-08-02 15:20:00,ICICIBANK,990.7,990.85,989.2,989.45,510081,2.5860419293342263,982.4575000000001,989.2277577709971,986.6417158416629,978.2732841583373,975.6872422290031,,,
2023-08-02 15:25:00,ICICIBANK,989.8,990.7,986.0,986.05,273222,3.0088335434673903,982.76,990.6371262167976,987.6282926733302,977.8917073266698,974.8828737832024,,,
2023-08-03 09:15:00,ICICIBANK,976.55,982.55,976.55,979.65,356994,3.6070668347739128,982.7050000000002,992.1483009734383,988.5412341386643,976.868765861336,973.261699026562,,976.55,
2023-08-03 09:20:00,ICICIBANK,979.95,983.0,979.45,981.95,527947,3.5956534678191217,982.8650000000001,992.2784207787506,988.6827673109315,977.0472326890688,973.4515792212496,,,
2023-08-03 09:25:00,ICICIBANK,982.2,982.2,979.9,981.25,256033,3.3365227742553114,982.945,991.6800166230005,988.3434938487452,977.5465061512549,974.2099833769996,,,
2023-08-03 09:30:00,ICICIBANK,981.25,982.2,980.0,980.4,149743,3.1092182194042586,982.9649999999999,991.1049332984003,987.995715078996,977.9342849210038,974.8250667015996,,,
2023-08-03 09:35:00,ICICIBANK,980.45,981.35,979.55,980.05,95306,2.8473745755234208,983.0024999999999,990.4569266387202,987.6095520631968,978.3954479368031,975.5480733612796,,,
2023-08-03 09:40:00,ICICIBANK,980.05,982.3,980.05,982.1,130916,2.727899660418737,983.1225000000001,990.2641413109764,987.5362416505576,978.7087583494425,975.9808586890238,,,
2023-08-03 09:45:00,ICICIBANK,982.2,982.2,980.5,981.05,188687,2.522319728334999,983.1775,989.780933048781,987.258613320446,979.096386679554,976.574066951219,,,
2023-08-03 09:50:00,ICICIBANK,981.1,981.75,980.35,980.4,210849,2.2978557826679946,983.1974999999999,989.2132864390247,986.9154306563566,979.4795693436431,977.181713560975,,,
2023-08-03 09:55:00,ICICIBANK,980.45,981.55,979.9,981.0,322615,2.1682846261343913,983.1974999999999,988.8740691512197,986.7057845250853,979.6892154749145,977.52093084878,,,
2023-08-03 10:00:00,ICICIBANK,981.0,981.75,979.85,980.75,229746,2.1146277009075085,983.175,988.7110953209758,986.5964676200683,979.7535323799316,977.6389046790241,,,
2023-08-03 10:05:00,ICICIBANK,980.8,981.0,978.3,978.8,211441,2.231702160726016,983.0675000000001,988.9100962567808,986.6783940960548,979.4566059039454,977.2249037432194,,,
2023-08-03 10:10:00,ICICIBANK,979.05,979.65,977.65,978.25,524997,2.185361728580813,982.8300000000002,988.5512770054247,986.3659152768439,979.2940847231564,977.1087229945756,,,
2023-08-03 10:15:00,ICICIBANK,978.3,979.75,977.65,978.85,135496,2.1682893828646552,982.5600000000001,988.2365816043397,986.0682922214751,979.051707778525,976.8834183956604,,,
2023-08-03 10:20:00,ICICIBANK,978.95,979.25,977.65,978.7,108291,2.054631506291729,982.2275,987.6065252834717,985.55189377718,978.9031062228199,976.8484747165282,,,
2023-08-03 10:25:00,ICICIBANK,978.85,979.9,978.4,979.5,147709,1.9437052050333834,982.0424999999999,987.1311202267773,985.187415021744,978.8975849782558,976.9538797732225,,,
2023-08-03 10:30:00,ICICIBANK,979.65,980.35,978.4,978.9,144469,1.944964164026716,981.8224999999999,986.9144161814219,984.9694520173952,978.6755479826046,976.7305838185779,,,
2023-08-03 10:35:00,ICICIBANK,978.55,979.6,978.5,979.3,133557,1.7759713312213774,981.35,985.9994929451376,984.2235216139162,978.4764783860838,976.7005070548624,,,
2023-08-03 10:40:00,ICICIBANK,979.35,979.75,978.7,978.85,120637,1.630777064977093,980.7625,985.03187435611,983.4010972911329,978.1239027088671,976.49312564389,,,
2023-08-03 10:45:00,ICICIBANK,979.35,979.55,977.75,977.85,130098,1.6646216519816655,980.1825000000001,984.5404794848881,982.8758578329065,977.4891421670937,975.8245205151121,,,
2023-08-03 10:50:00,ICICIBANK,978.0,979.0,977.8,978.7,47123,1.5716973215853416,979.8149999999999,983.9297035879104,982.358006266325,977.2719937336749,975.7002964120895,,,
2023-08-03 10:55:00,ICICIBANK,978.85,980.4,978.35,978.5,224120,1.6673578572682644,979.7574999999999,984.1226428703283,982.45528501306,977.0597149869399,975.3923571296716,,,
2023-08-03 11:00:00,ICICIBANK,978.55,979.65,977.8,978.0,170600,1.7038862858146162,979.5599999999998,984.0207742962625,982.3168880104479,976.8031119895518,975.0992257037371,,,
